URL,Issue_Type,Issue_Description,Severity_Score,Recommendation,Title_Issues,Meta_Issues,Heading_Issues,Image_Issues,Technical_Issues,OpenGraph_Issues,Twitter_Card_Issues,Schema_Issues,Performance_Issues
https://www.pharmacymentor.com/sms-marketing-campaign/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/how-seo-ppc-drove-pharmacy-sales/,TITLE_TOO_LONG,Title is too long (70 characters),75,Keep title under 60 characters for optimal search result display,Title is too long (70 characters),,,,,,,,
https://www.pharmacymentor.com/how-seo-ppc-drove-pharmacy-sales/,META_DESC_TOO_SHORT,Meta description is too short (118 chars),55,Expand meta description to 150-165 characters for better SERP display,,Meta description is too short (118 chars),,,,,,,
https://www.pharmacymentor.com/how-seo-ppc-drove-pharmacy-sales/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/how-seo-ppc-drove-pharmacy-sales/,IMAGES_MISSING_ALT,5 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,5 images missing alt text,,,,,
https://www.pharmacymentor.com/how-seo-ppc-drove-pharmacy-sales/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/how-seo-ppc-drove-pharmacy-sales/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/pm-academy-pro-sign-up/,META_DESC_TOO_SHORT,Meta description is too short (111 chars),55,Expand meta description to 150-165 characters for better SERP display,,Meta description is too short (111 chars),,,,,,,
https://www.pharmacymentor.com/pm-academy-pro-sign-up/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/pm-academy-pro-sign-up/,IMAGES_MISSING_ALT,3 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,3 images missing alt text,,,,,
https://www.pharmacymentor.com/pm-academy-pro-sign-up/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/pm-academy-pro-sign-up/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/ultimate-pharmacy-website-transformation/,ACCESS_ERROR,"Failed to access page: timeout: Timed out receiving message from renderer: 27.857
  (Session info: chrome=140.0.7339.128)
Build info: version: '4.12.0', revision: '249f2a7d1b*'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '25'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [a1d1b40c2175608f80d8a68636ff3c00, get {url=https://www.pharmacymentor.com/ultimate-pharmacy-website-transformation/}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 140.0.7339.128, chrome: {chromedriverVersion: 140.0.7339.82 (bc93617e21c3..., userDataDir: C:\Users\user\AppData\Local...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:49515}, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: windows, proxy: Proxy(), se:cdp: ws://localhost:49515/devtoo..., se:cdpVersion: 140.0.7339.128, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: a1d1b40c2175608f80d8a68636ff3c00",100,Check URL accessibility and server response,,,,,,,,,
https://www.pharmacymentor.com/pharmacy-aesthetics-business/,TITLE_TOO_LONG,Title is too long (63 characters),75,Keep title under 60 characters for optimal search result display,Title is too long (63 characters),,,,,,,,
https://www.pharmacymentor.com/pharmacy-aesthetics-business/,META_DESC_TOO_SHORT,Meta description is too short (111 chars),55,Expand meta description to 150-165 characters for better SERP display,,Meta description is too short (111 chars),,,,,,,
https://www.pharmacymentor.com/pharmacy-aesthetics-business/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/pharmacy-aesthetics-business/,IMAGES_MISSING_ALT,3 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,3 images missing alt text,,,,,
https://www.pharmacymentor.com/pharmacy-aesthetics-business/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/pharmacy-aesthetics-business/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/emerging-weight-loss-drugs/,TITLE_TOO_LONG,Title is too long (77 characters),75,Keep title under 60 characters for optimal search result display,Title is too long (77 characters),,,,,,,,
https://www.pharmacymentor.com/emerging-weight-loss-drugs/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/emerging-weight-loss-drugs/,IMAGES_MISSING_ALT,4 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,4 images missing alt text,,,,,
https://www.pharmacymentor.com/emerging-weight-loss-drugs/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/emerging-weight-loss-drugs/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/revolutionise-online-prescribing/,TITLE_TOO_LONG,Title is too long (65 characters),75,Keep title under 60 characters for optimal search result display,Title is too long (65 characters),,,,,,,,
https://www.pharmacymentor.com/revolutionise-online-prescribing/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/revolutionise-online-prescribing/,IMAGES_MISSING_ALT,6 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,6 images missing alt text,,,,,
https://www.pharmacymentor.com/revolutionise-online-prescribing/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/revolutionise-online-prescribing/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/run-a-website-discovery-session/,TITLE_TOO_LONG,Title is too long (65 characters),75,Keep title under 60 characters for optimal search result display,Title is too long (65 characters),,,,,,,,
https://www.pharmacymentor.com/run-a-website-discovery-session/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/run-a-website-discovery-session/,IMAGES_MISSING_ALT,3 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,3 images missing alt text,,,,,
https://www.pharmacymentor.com/run-a-website-discovery-session/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/run-a-website-discovery-session/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/online-pharmacy-market-growth-global/,TITLE_TOO_LONG,Title is too long (80 characters),75,Keep title under 60 characters for optimal search result display,Title is too long (80 characters),,,,,,,,
https://www.pharmacymentor.com/online-pharmacy-market-growth-global/,TITLE_DUPLICATE_WORDS,Title contains duplicate words,45,Remove duplicate words from title for better readability,Title contains duplicate words,,,,,,,,
https://www.pharmacymentor.com/online-pharmacy-market-growth-global/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/online-pharmacy-market-growth-global/,IMAGES_MISSING_ALT,2 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,2 images missing alt text,,,,,
https://www.pharmacymentor.com/online-pharmacy-market-growth-global/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/online-pharmacy-market-growth-global/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/saving-the-nhs/,TITLE_TOO_LONG,Title is too long (66 characters),75,Keep title under 60 characters for optimal search result display,Title is too long (66 characters),,,,,,,,
https://www.pharmacymentor.com/saving-the-nhs/,TITLE_DUPLICATE_WORDS,Title contains duplicate words,45,Remove duplicate words from title for better readability,Title contains duplicate words,,,,,,,,
https://www.pharmacymentor.com/saving-the-nhs/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/saving-the-nhs/,IMAGES_MISSING_ALT,3 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,3 images missing alt text,,,,,
https://www.pharmacymentor.com/saving-the-nhs/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/saving-the-nhs/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/google-trends-pharmacy/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/google-trends-pharmacy/,IMAGES_MISSING_ALT,5 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,5 images missing alt text,,,,,
https://www.pharmacymentor.com/google-trends-pharmacy/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/google-trends-pharmacy/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/is-ai-recommending-you-2/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/is-ai-recommending-you-2/,IMAGES_MISSING_ALT,3 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,3 images missing alt text,,,,,
https://www.pharmacymentor.com/is-ai-recommending-you-2/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/is-ai-recommending-you-2/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/ecommerce-prescribing-clinic/,TITLE_TOO_LONG,Title is too long (72 characters),75,Keep title under 60 characters for optimal search result display,Title is too long (72 characters),,,,,,,,
https://www.pharmacymentor.com/ecommerce-prescribing-clinic/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/ecommerce-prescribing-clinic/,IMAGES_MISSING_ALT,5 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,5 images missing alt text,,,,,
https://www.pharmacymentor.com/ecommerce-prescribing-clinic/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/ecommerce-prescribing-clinic/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
